year,CODE_NAME,SUBCLASS,site_name,chemname,repro,carcinogen,groundwater,air,aquatic,critical,lbs_chm_used,acre_treated,acre_planted
2017,ROW,MISCELLANEOUS TRUCK,TOMATO,IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,409.7408939,4342.32,4406.72
2017,ROW,MISCELLANEOUS TRUCK,TOMATO,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,74.80127446,1438.92,1457.92
2017,ROW,MISCELLANEOUS TRUCK,TOMATO,MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,287.985,271,274
2017,ROW,MISCELLANEOUS TRUCK,TOMATO,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,80.99939499999999,169.5,169.5
2017,ROW,MISCELLANEOUS TRUCK,TOMATO,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,643.7845233,866,869
2017,ROW,MISCELLANEOUS TRUCK,TOMATO,PERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,2.5,25,25
2017,ROW,MISCELLANEOUS TRUCK,TOMATO,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,19.4013901,113.4,131.6
2017,ROW,MISCELLANEOUS TRUCK,TOMATO,TRIFLURALIN,NA,NA,NA,TRUE,TRUE,NA,2749.4936861,3140.11,3170.11
2017,ROW,MISCELLANEOUS TRUCK,VEGETABLE,CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,0.374544,0.25,1.5
2017,ROW,MISCELLANEOUS TRUCK,VEGETABLE,FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,0.3128007,2,3
2017,ROW,MISCELLANEOUS TRUCK,VEGETABLE,TRIFLURALIN,NA,NA,NA,TRUE,TRUE,NA,0.250948,0.25,1.5
2017,ROW,ONIONS & GARLIC,GARLIC,BROMOXYNIL OCTANOATE,TRUE,NA,NA,NA,NA,NA,95.09528,266.5,300.9
2017,ROW,ONIONS & GARLIC,GARLIC,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,199.749253,199.9,199.9
2017,ROW,ONIONS & GARLIC,GARLIC,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,975.0803121,381,471
2017,ROW,ONIONS & GARLIC,GARLIC,IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,45.223849599999994,89.5,89.9
2017,ROW,ONIONS & GARLIC,GARLIC,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,265.92117659999997,1387.47,1451
2017,ROW,ONIONS & GARLIC,GARLIC,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,703.2161133,742.6,742.6
2017,ROW,ONIONS & GARLIC,"ONION, DRY",BROMOXYNIL OCTANOATE,TRUE,NA,NA,NA,NA,NA,3.111808,35,35
2017,ROW,ONIONS & GARLIC,"ONION, DRY",CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,8.3557971,10,12
2017,ROW,ONIONS & GARLIC,"ONION, DRY",LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,1.055664,35,35
2017,ROW,ONIONS & GARLIC,"ONION, DRY",MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,295.09491199999997,162.4,170
2017,ROW,ONIONS & GARLIC,"ONION, DRY",OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,5.4099224,37,40
2017,ROW,ONIONS & GARLIC,"ONION, DRY",PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,49.6966824,70,70
2017,ROW,ONIONS & GARLIC,"ONION, DRY",PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,4.12984,31.2,37
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",(S)-CYPERMETHRIN,NA,NA,NA,NA,NA,TRUE,7.6396473,165,185.5
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,23.12257718,1502.38,1775
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,67.422577,872.64,1059
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",CARBARYL,TRUE,TRUE,NA,TRUE,TRUE,TRUE,118.85,311,351
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,190.874016,169,176
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",DIAZINON,NA,NA,NA,NA,TRUE,TRUE,182.56536,46,46
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",DIMETHOATE,NA,NA,NA,NA,TRUE,TRUE,25.3880859,77,77
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,64.3870716,320.8,342.5
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING","GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,298.454541,152.5,165
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,185.738712,496.54,514
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",INDOXACARB,NA,NA,NA,NA,TRUE,NA,38.25975,585.2,952.5
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,16.77030926,434.32,700
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,748.746319,656.67,1480
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,30.892,249.66,428
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,34.4206142,45,45
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,134.89508496,778.24,850.5
2017,ROW,"PEPPERS (CHILI, BELL, ETC)","PEPPER, FRUITING",TRIFLURALIN,NA,NA,NA,TRUE,TRUE,NA,329.41679120000003,408.4,496
2017,ROW,POTATO OR SWEET POTATO,POTATO,"1,3-DICHLOROPROPENE",NA,TRUE,NA,TRUE,NA,NA,65629.1815725,390,407.6
2017,ROW,POTATO OR SWEET POTATO,POTATO,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,33.185316,2348.75,2882.75
2017,ROW,POTATO OR SWEET POTATO,POTATO,BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,60.9016862,608.1,1221.7
2017,ROW,POTATO OR SWEET POTATO,POTATO,CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,3666.73142,3926.7,5767.7
2017,ROW,POTATO OR SWEET POTATO,POTATO,EPTC,TRUE,NA,NA,NA,NA,TRUE,439.1096622,56,56
2017,ROW,POTATO OR SWEET POTATO,POTATO,ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,141.3855324,2977,4213.6
2017,ROW,POTATO OR SWEET POTATO,POTATO,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,43.967498,88,88
2017,ROW,POTATO OR SWEET POTATO,POTATO,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,2230.8511097,785,805.3
2017,ROW,POTATO OR SWEET POTATO,POTATO,IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,502.3022679,2633.9,3912
2017,ROW,POTATO OR SWEET POTATO,POTATO,INDOXACARB,NA,NA,NA,NA,TRUE,NA,38.555460000000004,874.9300000000001,1000.7
2017,ROW,POTATO OR SWEET POTATO,POTATO,LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,59.40059028,2153.8,4142.1
2017,ROW,POTATO OR SWEET POTATO,POTATO,MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,2005.631287,1243.75,1300.85
2017,ROW,POTATO OR SWEET POTATO,POTATO,METHOMYL,NA,NA,NA,NA,TRUE,TRUE,249.03,345.2,843
2017,ROW,POTATO OR SWEET POTATO,POTATO,OXAMYL,NA,NA,NA,NA,NA,TRUE,336.343014,334.7,996
2017,ROW,POTATO OR SWEET POTATO,POTATO,PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,28.9596615,21,34
2017,ROW,POTATO OR SWEET POTATO,POTATO,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,863.1016416,1202.8,1206.8
2017,ROW,POTATO OR SWEET POTATO,POTATO,PERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,163.6462144,823,823
2017,ROW,POTATO OR SWEET POTATO,POTATO,PHORATE,NA,NA,NA,NA,NA,TRUE,2797.76236,1063.4,1063.4
2017,ROW,POTATO OR SWEET POTATO,POTATO,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,594.38670906,3552.69,4637
2017,ROW,STRAWBERRIES,STRAWBERRY,BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,0.1,1,1
2017,ROW,STRAWBERRIES,STRAWBERRY,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,0.75,6,6
2017,ROW,STRAWBERRIES,STRAWBERRY,PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,8.274189,3,5.6
2017,ROW,STRAWBERRIES,STRAWBERRY,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,0.128,1,1
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",(S)-CYPERMETHRIN,NA,NA,NA,NA,NA,TRUE,40.87457028,1778,1778
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,128.55037568,10324.5,10613.23
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,1212.20891712,14420.66,15862.67
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",CARBARYL,TRUE,TRUE,NA,TRUE,TRUE,TRUE,1466.406,2996.49,2997.49
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,32466.67569,17742.07,19404.86
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",CHLORPYRIFOS,TRUE,NA,NA,TRUE,TRUE,TRUE,1.803774,31,31
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",DIMETHOATE,NA,NA,NA,NA,TRUE,TRUE,4678.9486359,10309.62,12519.26
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",EPTC,TRUE,NA,NA,NA,NA,TRUE,1070.3820042,351.13,413.1
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,478.2814092,10297.11,10996.33
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",ETHEPHON,NA,NA,NA,NA,NA,TRUE,7295.4451059,12274.12,13340.85
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,143.6385882,709,709
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING","GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,15422.834782,4626.75,4786.84
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING","GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,3145.6337603,2152.98,2858.89
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,4233.8935042,19353.01,21110.88
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",INDOXACARB,NA,NA,NA,NA,TRUE,NA,92.919,1416,1488
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,378.24648836,12591.19,14109.82
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,2231.43,1971.8,2323.69
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",METHOMYL,NA,NA,NA,NA,TRUE,TRUE,323.1,359,359
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,261.87797870000003,1722.75,1816.33
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,169.6208745,123,335.4
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,5558.8271715,5737.15,6145.55
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",PERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,15.1,151,151
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,762.22441754,4033.65,4604.8
2017,ROW,TOMATOES (PROCESSING),"TOMATO, PROCESSING",TRIFLURALIN,NA,NA,NA,TRUE,TRUE,NA,4511.20729106,6965.44,8113.56
2017,URBAN,URBAN,UNCULTIVATED NON-AG,"2,4-D, DIMETHYLAMINE SALT",NA,NA,NA,TRUE,NA,NA,406.5005598,350,2181
2017,URBAN,URBAN,UNCULTIVATED NON-AG,DIURON,NA,TRUE,TRUE,NA,TRUE,TRUE,205.9259362,55,55
2017,URBAN,URBAN,UNCULTIVATED NON-AG,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,3562.1950492,1663,20041
2017,URBAN,URBAN,UNCULTIVATED NON-AG,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,317.0459121,218,1268.64
2017,URBAN,URBAN,UNCULTIVATED NON-AG,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,610.4603112,387,16213.64
2017,VINEYARD,VINEYARD,GRAPE,ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,15.839652000000001,814.53,1673.7
2017,VINEYARD,VINEYARD,GRAPE,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,11.240355,5,5
2017,VINEYARD,VINEYARD,GRAPE,"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,2457.3355833,727.4,3613.2
2017,VINEYARD,VINEYARD,GRAPE,IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,0.631616,9,9.5
2017,VINEYARD,VINEYARD,GRAPE,MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,205.54104,1483.24,3795.5
2017,VINEYARD,VINEYARD,GRAPE,ORYZALIN,NA,TRUE,NA,NA,NA,NA,12.4806104,2.4,4.5
2017,VINEYARD,VINEYARD,GRAPE,OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,30.0032005,53.36,652.5
2017,VINEYARD,VINEYARD,GRAPE,PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,112.1206338,29.6,645
2017,VINEYARD,VINEYARD,GRAPE,PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,139.88404054,1160.97,2321.2
2017,VINEYARD,VINEYARD,GRAPE,THIOPHANATE-METHYL,TRUE,NA,NA,NA,NA,NA,841.414,905.04,2759.3
2017,VINEYARD,VINEYARD,"GRAPE, WINE","2,4-D",NA,TRUE,NA,TRUE,NA,NA,56.6675,38.18,110
2017,VINEYARD,VINEYARD,"GRAPE, WINE","2,4-D, DIMETHYLAMINE SALT",NA,NA,NA,TRUE,NA,NA,115.6514097,106.09,389
2017,VINEYARD,VINEYARD,"GRAPE, WINE",ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,537.69293858,27565.84,33141.35
2017,VINEYARD,VINEYARD,"GRAPE, WINE",BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,0.9673289,10,90
2017,VINEYARD,VINEYARD,"GRAPE, WINE",CHLORPYRIFOS,TRUE,NA,NA,TRUE,TRUE,TRUE,1809.4125726,976,978
2017,VINEYARD,VINEYARD,"GRAPE, WINE",DIURON,NA,TRUE,TRUE,NA,TRUE,TRUE,3077.3419524,2131.59,3728.28
2017,VINEYARD,VINEYARD,"GRAPE, WINE",FENPROPATHRIN,NA,NA,NA,NA,NA,TRUE,60.7461246,243,243
2017,VINEYARD,VINEYARD,"GRAPE, WINE","GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,28420.817921,17764.39,27967.8
2017,VINEYARD,VINEYARD,"GRAPE, WINE","GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,22941.1807838,13390.38,25284.42
2017,VINEYARD,VINEYARD,"GRAPE, WINE",IMIDACLOPRID,NA,NA,NA,NA,TRUE,NA,3145.6782337,17293.3,18134.69
2017,VINEYARD,VINEYARD,"GRAPE, WINE",INDOXACARB,NA,NA,NA,NA,TRUE,NA,51.846000000000004,553,1259.4499999999998
2017,VINEYARD,VINEYARD,"GRAPE, WINE",KRESOXIM-METHYL,NA,TRUE,NA,NA,NA,NA,1877.83845,14605.45,17486.18
2017,VINEYARD,VINEYARD,"GRAPE, WINE",MALATHION,NA,TRUE,NA,NA,TRUE,TRUE,9.2915324,5,5
2017,VINEYARD,VINEYARD,"GRAPE, WINE",MANCOZEB,NA,TRUE,NA,TRUE,TRUE,NA,1340.625,740,855
2017,VINEYARD,VINEYARD,"GRAPE, WINE",MYCLOBUTANIL,TRUE,NA,NA,NA,NA,NA,2159.92544,18083.91,22031.52
2017,VINEYARD,VINEYARD,"GRAPE, WINE",NORFLURAZON,NA,NA,TRUE,NA,TRUE,TRUE,348.5124,837.1,1433
2017,VINEYARD,VINEYARD,"GRAPE, WINE",ORYZALIN,NA,TRUE,NA,NA,NA,NA,3198.9383912,969.75,1523.6
2017,VINEYARD,VINEYARD,"GRAPE, WINE",OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,8530.6318831,21046.48,37206.86
2017,VINEYARD,VINEYARD,"GRAPE, WINE",PARAQUAT DICHLORIDE,NA,NA,NA,NA,TRUE,NA,5991.4729788,5683.45,12067.94
2017,VINEYARD,VINEYARD,"GRAPE, WINE",PENDIMETHALIN,NA,NA,NA,NA,TRUE,NA,10626.0927093,5507.83,8296.14
2017,VINEYARD,VINEYARD,"GRAPE, WINE",PYRACLOSTROBIN,NA,NA,NA,NA,TRUE,NA,1790.6456057,15354.58,17266.84
2017,VINEYARD,VINEYARD,"GRAPE, WINE",PYRETHRINS,NA,NA,NA,NA,NA,TRUE,0.31151,6,30
2017,VINEYARD,VINEYARD,"GRAPE, WINE",SIMAZINE,TRUE,NA,TRUE,NA,TRUE,TRUE,1799.4378261,1588.04,2100.79
2017,VINEYARD,VINEYARD,"GRAPE, WINE",THIOPHANATE-METHYL,TRUE,NA,NA,NA,NA,NA,1894.018,2118.09,2845.48
2017,VINEYARD,VINEYARD,"GRAPE, WINE",TRIFLURALIN,NA,NA,NA,TRUE,TRUE,NA,377.970574,824.4,891.2
2017,VINEYARD,VINEYARD,"GRAPE, WINE",ZINC PHOSPHIDE,NA,NA,NA,TRUE,NA,NA,58.160199999999996,315.02,341.88
2017,WATER,WATER,WATER AREA,"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,40.5019312,15,15
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),"2,4-D, DIMETHYLAMINE SALT",NA,NA,NA,TRUE,NA,NA,83.7364788,73.80000000000001,73.80000000000001
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,49.3963231,499.2,744.7
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),BROMOXYNIL OCTANOATE,TRUE,NA,NA,NA,NA,NA,38.112368,213.8,213.8
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),CARBARYL,TRUE,TRUE,NA,TRUE,TRUE,TRUE,20.0556216,20,32
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),CHLORPYRIFOS,TRUE,NA,NA,TRUE,TRUE,TRUE,265.7188242,389,389
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),DIMETHOATE,NA,NA,NA,NA,TRUE,TRUE,12.954822,92,780
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),"GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,5433.114549,5119.86,8046.96
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),"GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,26017.4133448,17657.53,19371.43
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,2.08305089,86,86
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),METHOMYL,NA,NA,NA,NA,TRUE,TRUE,4.5,10,32
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,60.1233199,239.5,239.5
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),PERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,27.2876048,248.9,248.9
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),PHORATE,NA,NA,NA,NA,NA,TRUE,5.388,4.5,19.3
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),PROPARGITE,TRUE,NA,NA,NA,TRUE,NA,480.1368128,267,267
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",CORN (FORAGE - FODDER),TRIFLURALIN,NA,NA,NA,TRUE,TRUE,NA,31.571073,25,380
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, GRAIN","2,4-D, DIETHANOLAMINE SALT",NA,NA,NA,TRUE,NA,NA,52.915863,76.5,81.5
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, GRAIN","2,4-D, DIMETHYLAMINE SALT",NA,NA,NA,TRUE,NA,NA,180.317124,277.45,277.45
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, GRAIN",BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,17.9069424,180,181
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, GRAIN",BROMOXYNIL OCTANOATE,TRUE,NA,NA,NA,NA,NA,49.046508,274.8,274.8
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, GRAIN",DIMETHOATE,NA,NA,NA,NA,TRUE,TRUE,19.590399,53,360.40999999999997
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, GRAIN","GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,3265.9932519999998,2841.05,3098.55
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, GRAIN","GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,19051.1154504,13065.58,15957.05
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, GRAIN",LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,14.4728928,460.1,460.1
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, GRAIN",OXYFLUORFEN,NA,NA,NA,NA,TRUE,NA,24.9823332,91,112.5
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, GRAIN",PERMETHRIN,NA,NA,NA,NA,TRUE,TRUE,32.6645632,218.9,218.9
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, GRAIN",PHORATE,NA,NA,NA,NA,NA,TRUE,35.048,27,153
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION",(S)-CYPERMETHRIN,NA,NA,NA,NA,NA,TRUE,755.5271796,15385.97,33646.22
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION","2,4-D, DIMETHYLAMINE SALT",NA,NA,NA,TRUE,NA,NA,24.0997536,85,85
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION",ABAMECTIN,TRUE,NA,NA,NA,TRUE,NA,65.61976,3796.91,9918.14
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION",BIFENTHRIN,NA,NA,NA,NA,TRUE,TRUE,529.676966,5461.24,12552.27
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION",CHLOROTHALONIL,NA,TRUE,NA,NA,TRUE,NA,2067.011406,1311.4,2079.4
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION",CHLORPYRIFOS,TRUE,NA,NA,TRUE,TRUE,TRUE,808.6176936,860.7,2204.2
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION",ESFENVALERATE,NA,NA,NA,NA,TRUE,TRUE,211.4656908,4238.75,7367.08
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION","GLYPHOSATE, ISOPROPYLAMINE SALT",NA,TRUE,NA,NA,NA,NA,604.364354,228,564
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION","GLYPHOSATE, POTASSIUM SALT",NA,TRUE,NA,NA,NA,NA,551.3962048,395,508
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION",LAMBDA-CYHALOTHRIN,NA,NA,NA,NA,TRUE,TRUE,248.29067999,7040.88,13309.68
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION",METHOMYL,NA,NA,NA,NA,TRUE,TRUE,9955.548,23696.23,51955.5
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION",OXYDEMETON-METHYL,TRUE,NA,NA,NA,NA,TRUE,12.384375,25,50
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION",POTASSIUM N-METHYLDITHIOCARBAMATE,NA,NA,NA,TRUE,NA,NA,10472.376384,61,142
2018,FIELD_CORN,"CORN, SORGHUM, OR SUDAN","CORN, HUMAN CONSUMPTION",PROPARGITE,TRUE,NA,NA,NA,TRUE,NA,1584.3589376,768,1447.5
